Unnamed: 0,Temperature
1979-04-29,22.988732910156273
1979-04-30,22.90633544921877
1979-05-01,18.256860351562523
1979-05-02,18.817895507812523
1979-05-03,17.241479492187526
1979-05-04,18.476831054687523
1979-05-05,20.540185546875023
1979-05-06,20.516015625000023
1979-05-07,23.377648925781273
1979-05-08,26.139855957031273
1979-05-09,24.780236816406273
1979-05-10,23.360131835937523
1979-05-11,22.534692382812523
1979-05-12,25.396234130859398
1979-05-13,24.88607177734377
1979-05-14,25.73568115234377
1979-05-15,20.032037353515648
1979-05-16,19.400659179687523
1979-05-17,19.866845703125023
1979-05-18,27.642297363281273
1979-05-19,29.803460693359398
1979-05-20,27.585717773437523
1979-05-21,23.615533447265648
1979-05-22,22.140283203125023
1979-05-23,22.256738281250023
1979-05-24,23.334924316406273
1979-05-25,24.209741210937523
1979-05-26,22.507775878906273
1979-05-27,25.70321044921877
1979-05-28,24.050805664062523
1979-05-29,21.239282226562523
1979-05-30,21.955529785156273
1979-05-31,22.100335693359398
1979-06-01,23.386163330078148
1979-06-02,23.936486816406273
1979-06-03,25.29158935546877
1979-06-04,27.255181884765648
1979-06-05,29.208215332031273
1979-06-06,28.785852050781273
1979-06-07,30.543420410156273
1979-06-08,28.230981445312523
1979-06-09,28.830285644531273
1979-06-10,30.285058593750023
1979-06-11,30.792230224609398
1979-06-12,27.854272460937523
1979-06-13,26.864678955078148
1979-06-14,29.192529296875023
1979-06-15,27.643365478515648
1979-06-16,28.640130615234398
1979-06-17,30.432824707031273
1979-06-18,28.677514648437523
1979-06-19,30.51302490234377
1979-06-20,29.591333007812523
1979-06-21,28.267541503906273
1979-06-22,30.747705078125023
1979-06-23,30.562158203125023
1979-06-24,29.207788085937523
1979-06-25,30.508996582031273
1979-06-26,31.326379394531273
1979-06-27,31.907434082031273
1979-06-28,30.35189208984377
1979-06-29,29.96468505859377
1979-06-30,31.343194580078148
1979-07-01,30.608056640625023
1979-07-02,31.564233398437523
1979-07-03,29.658227539062523
1979-07-04,29.214074707031273
1979-07-05,29.785821533203148
1979-07-06,29.430535888671894
1979-07-07,31.576379394531273
1979-07-08,32.204614257812516
1979-07-09,29.424035644531273
1979-07-10,28.920434570312523
1979-07-11,27.238916015625023
1979-07-12,26.856134033203148
1979-07-13,26.483300781250023
1979-07-14,26.233697509765648
1979-07-15,26.431115722656273
1979-07-16,27.193505859375023
1979-07-17,27.662286376953148
1979-07-18,27.87166748046877
1979-07-19,27.697717285156273
1979-07-20,27.57479248046877
1979-07-21,27.774316406250023
1979-07-22,27.017114257812523
1979-07-23,26.899316406250023
1979-07-24,25.724664306640648
1979-07-25,27.577752685546894
1979-07-26,28.68514404296877
1979-07-27,27.92440185546877
1979-07-28,29.042993164062523
1979-07-29,27.833276367187523
1979-07-30,27.115045166015648
1979-07-31,28.20760498046877
1979-08-01,28.51326904296877
1979-08-02,28.222802734375023
1979-08-03,27.431512451171894
1979-08-04,28.69637451171877
1979-08-05,30.008355712890648
1979-08-06,30.417687988281273
1979-08-07,29.14437255859377
1979-08-08,29.380731201171894
1979-08-09,28.573022460937523
1979-08-10,27.163110351562523
1979-08-11,26.585229492187523
1979-08-12,27.066766357421894
1979-08-13,26.905969238281273
1979-08-14,28.649194335937523
1979-08-15,26.486535644531273
1979-08-16,27.463433837890648
1979-08-17,27.515130615234398
1979-08-18,28.019189453125023
1979-08-19,27.567926025390648
1979-08-20,27.080590820312523
1979-08-21,26.727746582031273
1979-08-22,26.51668701171877
1979-08-23,26.967309570312523
1979-08-24,26.757470703125023
1979-08-25,27.703088378906273
1979-08-26,26.70736083984377
1979-08-27,26.552697753906273
1979-08-28,27.756585693359398
1979-08-29,27.46639404296877
1979-08-30,27.926660156250023
1979-08-31,28.311730957031273
1979-09-01,29.249993896484398
1979-09-02,29.370080566406273
1979-09-03,28.352441406250023
1979-09-04,26.75301513671877
1979-09-05,24.805932617187523
1979-09-06,25.616479492187523
1979-09-07,24.443017578125023
1979-09-08,26.630059814453148
1979-09-09,25.89730224609377
1979-09-10,25.988336181640648
1979-09-11,25.046533203125023
1979-09-12,25.14925537109377
1979-09-13,24.974359130859398
1979-09-14,24.555200195312523
1979-09-15,24.846154785156273
1979-09-16,24.587060546875023
1979-09-17,23.085900878906273
1979-09-18,23.19613037109377
1979-09-19,22.390252685546894
1979-09-20,22.045983886718773
1979-09-21,20.902734375000023
1979-09-22,20.933007812500023
1979-09-23,22.682366943359398
1979-09-24,25.422814941406273
1979-09-25,22.884179687500023
1979-09-26,21.367364501953148
1979-09-27,20.146691894531273
1979-09-28,19.049218750000023
1979-09-29,20.885888671875023
1979-09-30,21.874841308593773
1979-10-01,18.993463134765648
1979-10-02,21.844445800781273
1979-10-03,22.561486816406273
1979-10-04,22.599572753906273
1979-10-05,23.24984130859377
1979-10-06,24.861230468750023
1979-10-07,23.383508300781273
1979-10-08,23.752404785156273
1979-10-09,24.968255615234398
1979-10-10,23.611230468750023
1979-10-11,23.021203613281273
1979-10-12,21.695550537109398
1979-10-13,23.66317138671877
1979-10-14,21.757958984375023
1979-10-15,20.503686523437523
1979-10-16,20.018518066406273
1979-10-17,18.914910888671894
1979-10-18,19.228356933593773
1979-10-19,18.583825683593773
1979-10-20,18.113153076171894
1979-10-21,18.496148681640648
1979-10-22,18.711480712890648
1979-10-23,20.150781250000023
1979-10-24,21.592370605468773
1979-10-25,19.107324218750023
1979-10-26,19.071527099609398
1979-10-27,20.017510986328148
1979-10-28,18.669610595703148
1979-10-29,19.134545898437523
1979-10-30,18.510522460937523
1979-10-31,17.036096191406273
1979-11-01,12.651940917968775
1979-11-02,11.409753417968775
1979-11-03,11.65361938476565
1979-11-04,10.389062500000025
1979-11-05,10.98699340820315
1979-11-06,10.563317871093775
1979-11-07,11.0006042480469
1979-11-08,9.457849121093775
1979-11-09,9.40838012695315
1979-11-10,11.170190429687525
1979-11-11,9.653100585937525
1979-11-12,9.915856933593775
1979-11-13,9.722314453125025
1979-11-14,9.906579589843775
1979-11-15,8.784082031250023
1979-11-16,8.779046630859398
1979-11-17,7.757226562500023
1979-11-18,8.089990234375023
1979-11-19,8.930993652343775
1979-11-20,8.360162353515648
1979-11-21,6.615319824218773
1979-11-22,5.826379394531273
1979-11-23,11.781457519531275
1979-11-24,10.59234008789065
1979-11-25,12.668969726562526
1979-11-26,12.037561035156275
1979-11-27,10.291955566406275
1979-11-28,6.902246093750023
1979-11-29,13.88872680664065
1979-11-30,11.382165527343775
1979-12-01,10.811059570312523
1979-12-02,13.091912841796898
1979-12-03,12.936517333984398
1979-12-04,10.579705810546898
1979-12-05,10.226098632812523
1979-12-06,7.791101074218773
1979-12-07,8.420007324218773
1979-12-08,18.747583007812523
1979-12-09,11.970910644531273
1979-12-10,10.432977294921898
1979-12-11,10.040673828125023
1979-12-12,11.514001464843773
1979-12-13,10.741784667968773
1979-12-14,10.051843261718773
1979-12-15,12.963952636718773
1979-12-16,11.342492675781273
1979-12-17,9.663171386718773
1979-12-18,7.232934570312523
1979-12-19,9.927880859375023
1979-12-20,14.985589599609398
1979-12-21,9.119592285156273
1979-12-22,6.484521484375023
1979-12-23,5.696710205078148
1979-12-24,8.456384277343773
1979-12-25,10.697442626953148
1979-12-26,7.213647460937523
1979-12-27,7.088555908203148
1979-12-28,7.292749023437523
1979-12-29,9.837976074218773
1979-12-30,12.690179443359398
1979-12-31,8.018701171875023
1980-01-01,7.461206054687523
1980-01-02,5.739770507812523
1980-01-03,8.335290527343773
1980-01-04,9.637536621093775
1980-01-05,12.986962890625026
1980-01-06,4.261987304687524
1980-01-07,4.759851074218774
1980-01-08,6.545922851562523
1980-01-09,9.8262878417969
1980-01-10,7.729150390625023
1980-01-11,8.720056152343773
1980-01-12,6.561761474609398
1980-01-13,8.326104736328148
1980-01-14,10.7138610839844
1980-01-15,14.108728027343775
1980-01-16,13.838586425781275
1980-01-17,14.933251953125026
1980-01-18,13.249597167968775
1980-01-19,10.933435058593775
1980-01-20,10.908654785156275
1980-01-21,14.008752441406275
1980-01-22,15.744104003906275
1980-01-23,16.046777343750026
1980-01-24,16.167077636718773
1980-01-25,15.095971679687526
1980-01-26,13.251855468750026
1980-01-27,14.330102539062526
1980-01-28,14.336694335937526
1980-01-29,14.502832031250026
1980-01-30,16.212640380859398
1980-01-31,16.255609130859398
1980-02-01,11.106713867187525
1980-02-02,14.742333984375026
1980-02-03,14.542382812500026
1980-02-04,16.278527832031273
1980-02-05,17.524133300781273
1980-02-06,10.149133300781275
1980-02-07,15.03899536132815
1980-02-08,11.696740722656275
1980-02-09,11.8002868652344
1980-02-10,13.980065917968775
1980-02-11,13.370019531250026
1980-02-12,13.379663085937526
1980-02-13,14.458947753906275
1980-02-14,14.5200134277344
1980-02-15,14.803063964843775
1980-02-16,13.799890136718775
1980-02-17,16.248193359375026
1980-02-18,17.066308593750026
1980-02-19,17.328179931640648
1980-02-20,19.872888183593773
1980-02-21,19.319055175781273
1980-02-22,16.563745117187526
1980-02-23,18.148675537109398
1980-02-24,18.521325683593773
1980-02-25,19.815423583984398
1980-02-26,16.202783203125026
1980-02-27,14.730432128906275
1980-02-28,19.669335937500023
1980-02-29,15.762536621093775
1980-03-01,17.738732910156273
1980-03-02,19.086145019531273
1980-03-03,18.704553222656273
1980-03-04,22.52083740234377
1980-03-05,17.709863281250023
1980-03-06,16.793054199218773
1980-03-07,18.860681152343773
1980-03-08,22.026666259765648
1980-03-09,22.226953125000023
1980-03-10,19.658044433593773
1980-03-11,19.265130615234398
1980-03-12,21.434503173828148
1980-03-13,19.209893798828148
1980-03-14,22.375756835937523
1980-03-15,19.696588134765648
1980-03-16,19.891625976562523
1980-03-17,20.906335449218773
1980-03-18,20.075463867187523
1980-03-19,22.026727294921894
1980-03-20,24.533197021484398
1980-03-21,25.301934814453148
1980-03-22,23.51107177734377
1980-03-23,24.098779296875023
1980-03-24,23.448754882812523
1980-03-25,21.334741210937523
1980-03-26,23.270288085937523
1980-03-27,21.204278564453148
1980-03-28,26.665490722656273
1980-03-29,24.988000488281273
1980-03-30,24.906213378906273
1980-03-31,26.300561523437523
1980-04-01,24.86287841796877
1980-04-02,27.087152099609398
1980-04-03,28.588586425781273
1980-04-04,30.229150390625023
1980-04-05,28.37020263671877
1980-04-06,27.50447998046877
1980-04-07,29.565118408203148
1980-04-08,27.217187500000023
1980-04-09,26.614739990234398
1980-04-10,24.716027832031273
1980-04-11,26.392388916015648
1980-04-12,25.253625488281273
1980-04-13,29.921746826171894
1980-04-14,26.952844238281273
1980-04-15,26.280786132812523
1980-04-16,25.729638671875023
1980-04-17,26.316918945312523
1980-04-18,29.784326171875023
1980-04-19,27.460229492187523
1980-04-20,25.511376953125023
1980-04-21,26.442285156250023
1980-04-22,25.438592529296894
1980-04-23,25.47420654296877
1980-04-24,24.83260498046877
1980-04-25,25.416223144531273
1980-04-26,25.497216796875023
1980-04-27,26.348687744140648
1980-04-28,28.769555664062523
1980-04-29,26.317346191406273
1980-04-30,26.69222412109377
1980-05-01,28.346582031250023
1980-05-02,29.86995849609377
1980-05-03,30.045373535156273
1980-05-04,29.990899658203148
1980-05-05,28.98885498046877
1980-05-06,28.373254394531273
1980-05-07,27.572991943359398
1980-05-08,27.968041992187523
1980-05-09,30.32576904296877
1980-05-10,30.18953857421877
1980-05-11,30.677026367187523
1980-05-12,32.193750000000016
1980-05-13,33.26555786132815
1980-05-14,29.894891357421894
1980-05-15,30.351617431640648
1980-05-16,29.80111083984377
1980-05-17,28.059594726562523
1980-05-18,30.42708740234377
1980-05-19,31.460107421875023
1980-05-20,33.0624938964844
1980-05-21,30.322961425781273
1980-05-22,27.02254638671877
1980-05-23,27.889215087890648
1980-05-24,28.081170654296894
1980-05-25,28.958032226562523
1980-05-26,29.601190185546894
1980-05-27,28.589471435546894
1980-05-28,27.931787109375023
1980-05-29,28.360772705078148
1980-05-30,29.855493164062523
1980-05-31,29.667443847656273
1980-06-01,30.782647705078148
1980-06-02,29.996789550781273
1980-06-03,29.67244873046877
1980-06-04,29.03035888671877
1980-06-05,29.448266601562523
1980-06-06,28.221246337890648
1980-06-07,26.813623046875023
1980-06-08,26.469049072265648
1980-06-09,27.001977539062523
1980-06-10,27.19832763671877
1980-06-11,27.421655273437523
1980-06-12,26.292535400390648
1980-06-13,26.804956054687523
1980-06-14,26.076867675781273
1980-06-15,26.253289794921894
1980-06-16,27.32283935546877
1980-06-17,27.616418457031273
1980-06-18,26.17196044921877
1980-06-19,27.719018554687523
1980-06-20,27.953820800781273
1980-06-21,28.108209228515648
1980-06-22,26.423364257812523
1980-06-23,27.314416503906273
1980-06-24,26.826715087890648
1980-06-25,27.976770019531273
1980-06-26,28.924768066406273
1980-06-27,27.237603759765648
1980-06-28,27.59676513671877
1980-06-29,27.244836425781273
1980-06-30,26.989648437500023
1980-07-01,27.333795166015648
1980-07-02,26.537377929687523
1980-07-03,27.227105712890648
1980-07-04,27.640283203125023
1980-07-05,27.501336669921894
1980-07-06,28.849664306640648
1980-07-07,28.23494873046877
1980-07-08,26.820092773437523
1980-07-09,26.210656738281273
1980-07-10,26.464410400390648
1980-07-11,25.802636718750023
1980-07-12,26.44710693359377
1980-07-13,27.714318847656273
1980-07-14,27.652642822265648
1980-07-15,27.108544921875023
1980-07-16,27.509271240234398
1980-07-17,27.006646728515648
1980-07-18,27.331201171875023
1980-07-19,27.463037109375023
1980-07-20,26.898370361328148
1980-07-21,27.850701904296894
1980-07-22,28.15242919921877
1980-07-23,27.841333007812523
1980-07-24,28.374017333984398
1980-07-25,27.410089111328148
1980-07-26,27.878564453125023
1980-07-27,27.384271240234398
1980-07-28,28.476770019531273
1980-07-29,28.119653320312523
1980-07-30,27.328027343750023
1980-07-31,27.952111816406273
1980-08-01,28.391992187500023
1980-08-02,28.129846191406273
1980-08-03,27.952264404296894
1980-08-04,28.391503906250023
1980-08-05,28.228631591796894
1980-08-06,27.558618164062523
1980-08-07,24.429101562500023
1980-08-08,23.892449951171894
1980-08-09,25.821740722656273
1980-08-10,27.339593505859398
1980-08-11,26.87459716796877
1980-08-12,25.669396972656273
1980-08-13,25.530938720703148
1980-08-14,26.24862060546877
1980-08-15,26.465722656250023
1980-08-16,26.092797851562523
1980-08-17,25.744348144531273
1980-08-18,25.924584960937523
1980-08-19,27.174371337890648
1980-08-20,25.088647460937523
1980-08-21,24.409722900390648
1980-08-22,24.803491210937523
1980-08-23,23.31795654296877
1980-08-24,24.31746826171877
1980-08-25,26.07039794921877
1980-08-26,24.490838623046894
1980-08-27,24.086145019531273
1980-08-28,23.124444580078148
1980-08-29,22.953485107421894
1980-08-30,22.139428710937523
1980-08-31,23.489953613281273
1980-09-01,22.003137207031273
1980-09-02,24.264855957031273
1980-09-03,22.81258544921877
1980-09-04,24.560327148437523
1980-09-05,21.366479492187523
1980-09-06,21.705987548828148
1980-09-07,24.87557373046877
1980-09-08,24.810327148437523
1980-09-09,24.363549804687523
1980-09-10,24.176049804687523
1980-09-11,21.490991210937523
1980-09-12,21.968774414062523
1980-09-13,21.259301757812523
1980-09-14,20.679498291015648
1980-09-15,21.197534179687523
1980-09-16,20.604150390625023
1980-09-17,20.990380859375023
1980-09-18,21.287225341796894
1980-09-19,21.313958740234398
1980-09-20,19.962335205078148
1980-09-21,18.858422851562523
1980-09-22,17.612023925781273
1980-09-23,18.366784667968773
1980-09-24,17.734643554687523
1980-09-25,17.548181152343773
1980-09-26,15.986474609375026
1980-09-27,17.227197265625026
1980-09-28,17.219476318359398
1980-09-29,16.970056152343773
1980-09-30,16.957177734375026
1980-10-01,19.155236816406273
1980-10-02,15.996179199218775
1980-10-03,17.617578125000023
1980-10-04,17.136193847656273
1980-10-05,18.690301513671894
1980-10-06,17.269006347656273
1980-10-07,16.095544433593773
1980-10-08,15.033776855468775
1980-10-09,12.31609497070315
1980-10-10,11.033471679687525
1980-10-11,11.375268554687526
1980-10-12,12.717187500000026
1980-10-13,12.567590332031275
1980-10-14,11.9837585449219
1980-10-15,11.630578613281275
1980-10-16,11.924035644531275
1980-10-17,14.0452819824219
1980-10-18,13.127770996093775
1980-10-19,13.895898437500026
1980-10-20,12.745080566406275
1980-10-21,12.41997680664065
1980-10-22,12.506799316406275
1980-10-23,12.965417480468775
1980-10-24,14.3586364746094
1980-10-25,12.124108886718775
1980-10-26,12.465783691406275
1980-10-27,11.8095642089844
1980-10-28,18.780358886718773
1980-10-29,12.824548339843775
1980-10-30,12.767175292968775
1980-10-31,13.1254821777344
1980-11-01,11.877038574218775
1980-11-02,12.200830078125026
1980-11-03,11.819299316406275
1980-11-04,11.652734375000026
1980-11-05,10.776757812500025
1980-11-06,10.54570922851565
1980-11-07,8.228723144531273
1980-11-08,8.047326660156273
1980-11-09,7.572351074218773
1980-11-10,7.380578613281273
1980-11-11,10.1187683105469
1980-11-12,9.74370727539065
1980-11-13,9.61943969726565
1980-11-14,9.385095214843775
1980-11-15,8.744104003906273
1980-11-16,7.986108398437523
1980-11-17,6.704339599609398
1980-11-18,8.406945800781273
1980-11-19,7.927880859375023
1980-11-20,7.593286132812523
1980-11-21,8.738580322265648
1980-11-22,13.050500488281275
1980-11-23,13.946069335937526
1980-11-24,14.236047363281275
1980-11-25,11.669885253906275
1980-11-26,10.7680603027344
1980-11-27,10.07232055664065
1980-11-28,9.573266601562525
1980-11-29,11.860925292968775
1980-11-30,9.9239440917969
1980-12-01,10.257775878906275
1980-12-02,9.536614990234398
1980-12-03,15.922021484375023
1980-12-04,11.653405761718773
1980-12-05,15.112359619140648
1980-12-06,9.886712646484398
1980-12-07,11.208276367187523
1980-12-08,11.713220214843773
1980-12-09,11.970910644531273
1980-12-10,10.230249023437523
1980-12-11,12.747949218750023
1980-12-12,12.691156005859398
1980-12-13,13.346887207031273
1980-12-14,14.706781005859398
1980-12-15,12.896020507812523
1980-12-16,6.269769287109398
1980-12-17,6.467187500000023
1980-12-18,9.356530761718773
1980-12-19,7.010400390625023
1980-12-20,5.909265136718773
1980-12-21,4.425469970703148
1980-12-22,5.668603515625023
1980-12-23,8.465020751953148
1980-12-24,7.644555664062523
1980-12-25,7.780389404296898
1980-12-26,6.035363769531273
1980-12-27,5.118676757812523
1980-12-28,7.292749023437523
1980-12-29,9.647302246093773
1980-12-30,6.248132324218773
1980-12-31,7.421044921875023
1981-01-01,10.04863891601565
1981-01-02,8.803674316406275
1981-01-03,11.938928222656275
1981-01-04,11.6356140136719
1981-01-05,13.922204589843775
1981-01-06,11.493188476562526
1981-01-07,8.455651855468773
1981-01-08,7.398370361328148
1981-01-09,6.113061523437523
1981-01-10,5.931146240234398
1981-01-11,6.437799072265648
1981-01-12,9.301904296875025
1981-01-13,8.354547119140648
1981-01-14,5.102441406250024
1981-01-15,5.732781982421898
1981-01-16,6.955957031250023
1981-01-17,7.324060058593773
1981-01-18,11.024682617187525
1981-01-19,7.612847900390648
1981-01-20,8.045861816406273
1981-01-21,10.247399902343775
1981-01-22,10.162744140625025
1981-01-23,13.55547485351565
1981-01-24,12.6766296386719
1981-01-25,13.571862792968775
1981-01-26,14.12383422851565
1981-01-27,10.7603698730469
1981-01-28,12.9352966308594
1981-01-29,13.2753845214844
1981-01-30,13.926721191406275
1981-01-31,13.220788574218775
1981-02-01,10.745507812500025
1981-02-02,9.407006835937525
1981-02-03,9.596032714843775
1981-02-04,13.747827148437526
1981-02-05,13.082604980468775
1981-02-06,13.7862487792969
1981-02-07,9.478112792968775
1981-02-08,9.210961914062525
1981-02-09,9.25200805664065
1981-02-10,9.851953125000025
1981-02-11,9.515222167968775
1981-02-12,10.185083007812525
1981-02-13,12.110253906250026
1981-02-14,13.601281738281275
1981-02-15,14.920556640625026
1981-02-16,13.8492370605469
1981-02-17,13.033166503906275
1981-02-18,13.518640136718775
1981-02-19,11.260827636718775
1981-02-20,12.979760742187526
1981-02-21,11.656457519531275
1981-02-22,10.85967407226565
1981-02-23,13.5486999511719
1981-02-24,14.181481933593775
1981-02-25,13.528405761718775
1981-02-26,14.5628601074219
1981-02-27,15.336083984375026
1981-02-28,15.846582031250026
1981-03-01,12.820825195312526
1981-03-02,11.664697265625026
1981-03-03,13.562402343750026
1981-03-04,13.291589355468775
1981-03-05,15.318566894531275
1981-03-06,18.555413818359398
1981-03-07,15.749902343750026
1981-03-08,13.30608520507815
1981-03-09,13.628076171875026
1981-03-10,14.380883789062526
1981-03-11,13.469445800781275
1981-03-12,13.062341308593775
1981-03-13,13.589562988281275
1981-03-14,15.002282714843775
1981-03-15,17.927209472656273
1981-03-16,16.165734863281273
1981-03-17,13.364404296875026
1981-03-18,14.241174316406275
1981-03-19,19.429772949218773
1981-03-20,18.154687500000023
1981-03-21,17.282739257812526
1981-03-22,18.067529296875023
1981-03-23,16.208398437500026
1981-03-24,15.4145446777344
1981-03-25,17.308312988281273
1981-03-26,16.996514892578148
1981-03-27,18.593438720703148
1981-03-28,17.928247070312523
1981-03-29,21.400109863281273
1981-03-30,21.333825683593773
1981-03-31,20.104272460937523
1981-04-01,18.641870117187523
1981-04-02,20.132562255859398
1981-04-03,19.891442871093773
1981-04-04,17.980371093750023
1981-04-05,17.978845214843773
1981-04-06,15.593591308593775
1981-04-07,15.733422851562526
1981-04-08,17.948358154296898
1981-04-09,18.791253662109398
1981-04-10,22.655236816406273
1981-04-11,22.857385253906273
1981-04-12,22.799127197265648
1981-04-13,21.496423339843773
1981-04-14,21.422326660156273
1981-04-15,21.489709472656273
1981-04-16,24.59212646484377
1981-04-17,21.637231445312523
1981-04-18,20.280541992187523
1981-04-19,23.613031005859398
1981-04-20,26.271020507812523
1981-04-21,27.908715820312523
1981-04-22,21.151757812500023
1981-04-23,21.066064453125023
1981-04-24,20.751306152343773
1981-04-25,19.059899902343773
1981-04-26,20.374108886718773
1981-04-27,22.135766601562523
1981-04-28,27.635705566406273
1981-04-29,26.244683837890648
1981-04-30,22.440026855468773
1981-05-01,24.124658203125023
1981-05-02,27.388696289062523
1981-05-03,27.934106445312523
1981-05-04,27.307916259765648
1981-05-05,26.427484130859398
1981-05-06,27.211297607421894
1981-05-07,23.630822753906273
1981-05-08,24.589562988281273
1981-05-09,24.105187988281273
1981-05-10,25.410668945312523
1981-05-11,25.488305664062523
1981-05-12,25.215386962890648
1981-05-13,25.716790771484398
1981-05-14,26.300500488281273
1981-05-15,26.456170654296894
1981-05-16,26.23616943359377
1981-05-17,27.94564208984377
1981-05-18,27.563287353515648
1981-05-19,27.653253173828148
1981-05-20,25.743310546875023
1981-05-21,25.168267822265648
1981-05-22,23.130639648437523
1981-05-23,24.944299316406273
1981-05-24,23.156152343750023
1981-05-25,26.778039550781273
1981-05-26,26.578790283203148
1981-05-27,28.318261718750023
1981-05-28,27.228051757812523
1981-05-29,25.96981201171877
1981-05-30,28.86116943359377
1981-05-31,30.052667236328148
1981-06-01,29.375848388671894
1981-06-02,24.703118896484398
1981-06-03,23.254144287109398
1981-06-04,24.971887207031273
1981-06-05,24.063439941406273
1981-06-06,21.598199462890648
1981-06-07,27.912225341796894
1981-06-08,31.371636962890648
1981-06-09,30.023126220703148
1981-06-10,28.180383300781273
1981-06-11,29.35994873046877
1981-06-12,28.87191162109377
1981-06-13,27.13289794921877
1981-06-14,27.416162109375023
1981-06-15,28.40291748046877
1981-06-16,27.179864501953148
1981-06-17,27.09334716796877
1981-06-18,31.100152587890648
1981-06-19,31.923059082031273
1981-06-20,31.587823486328148
1981-06-21,31.811273193359398
1981-06-22,31.904351806640648
1981-06-23,28.60701904296877
1981-06-24,30.537805175781273
1981-06-25,30.292535400390648
1981-06-26,29.955590820312523
1981-06-27,30.667535400390648
1981-06-28,30.929650878906273
1981-06-29,28.642846679687523
1981-06-30,26.188592529296894
1981-07-01,25.85531005859377
1981-07-02,27.596826171875023
1981-07-03,28.559136962890648
1981-07-04,28.688684082031273
1981-07-05,28.08944091796877
1981-07-06,28.17684326171877
1981-07-07,29.430932617187523
1981-07-08,29.435693359375023
1981-07-09,28.501489257812523
1981-07-10,28.46077880859377
1981-07-11,28.430383300781273
1981-07-12,29.675439453125023
1981-07-13,28.624536132812523
1981-07-14,27.47908935546877
1981-07-15,26.873956298828148
1981-07-16,26.800073242187523
1981-07-17,26.204003906250023
1981-07-18,25.547540283203148
1981-07-19,25.067773437500023
